1;1;0.951814;0.903659;0.0121951;0.0742794
10;40;0.952409;0.976205;0.0243902;0.00058072
10;100;0.952409;0.976205;0.0243902;0.00058072
10;200;0.952409;0.976205;0.0243902;0.00058072
10;200;0.952409;0.976205;0.0243902;0.00058072
10;40;0.952409;0.976205;0.0243902;0.00058072
10;40;0.986318;0.808943;0.719512;0.355285
10;140;0.986318;0.808943;0.719512;0.355285
10;1;0.960738;0.390612;0.195122;0.477528
10;1;0.960738;0.390612;0.195122;0.477528
