1;1;1;1.40484;0.000658683
1;10;40;2.36578;0.0014005
1;10;100;4.55691;0.00294291
1;10;200;9.0772;0.00629948
1;10;200;8.65518;0.00608256
1;10;40;2.99471;0.0016446
1;10;40;3.48708;0.00416822
1;10;140;7.26173;0.00523375
1;10;1;1.40938;0.00136233
1;10;1;1.41127;0.00135111
